study_hours,attendance,previous_score,pass
3.2819275360931153,89,50,0
4.340193661738753,52,71,0
0.8860042967961723,72,99,0
2.2061195271121123,56,66,0
5.982252940637388,72,60,0
7.356631142391898,56,83,0
9.983475113929497,95,87,1
9.331133313435577,83,89,1
6.425651995351915,91,52,0
4.21248053294072,68,61,0
6.361773647082327,58,74,0
7.85651618080232,97,86,1
1.1833619092338732,67,61,0
4.099048896962882,90,67,0
8.398022856356173,97,60,0
3.83832951933044,94,85,0
5.718722712271865,91,57,0
5.877693608621982,74,70,1
1.8447625313363936,63,99,0
3.622354416522884,93,85,0
3.3451128874193214,74,76,0
0.26196708532064794,68,60,0
0.24191763891355245,88,53,0
8.316970436757735,64,64,0
2.7307080997281243,65,66,0
5.180787662388155,76,79,1
2.9872557358877305,89,99,0
9.406792451153406,59,99,0
2.5929675886577375,53,62,0
4.296568127389351,68,70,0
8.727302504846019,77,86,1
8.419335667918087,70,99,0
1.8610141784627732,96,68,0
8.026433097957105,63,86,0
4.581868867378926,82,69,0
4.829688720853552,97,90,0
1.3347997241594378,59,65,0
0.8060151375712465,68,59,0
7.279393069737652,79,77,1
4.964611523552998,71,58,0
4.3685070261517955,52,66,0
7.295082286523967,86,64,1
7.6551289899110975,90,79,1
1.5890816766935356,67,77,0
6.102251494776413,60,91,0
1.3535408227768553,97,62,0
7.513750860290457,51,68,0
6.569551562671395,61,54,0
9.56614621083458,55,98,0
0.6895801635642118,92,42,0
0.5705472115125432,89,49,0
2.8218707469320012,93,54,0
2.6170568373590597,78,95,0
2.469787990719998,79,55,0
9.062545805210366,51,56,0
2.495461998495061,58,58,0
2.71949726128631,96,50,0
7.593982624179637,51,87,0
4.4973984245054,78,44,0
7.767105569551812,82,44,0
0.6536615756438524,59,97,0
4.875711936733843,83,53,0
0.3361360018328263,93,89,0
0.6265320345535452,57,65,0
9.06437453344411,86,47,0
1.3924537111759516,82,44,0
5.324206822752171,96,46,0
4.110956026007066,55,55,0
3.4734332625884266,93,94,0
8.998333456872725,89,53,0
0.218233967754895,94,76,0
6.637896861755891,68,95,0
9.633944342135504,81,80,1
5.60168183461842,76,43,0
9.368224620330919,50,75,0
0.5225787928602377,92,87,0
4.187933190741614,82,95,0
2.6015779096205116,89,56,0
7.3082096498072975,81,86,1
9.812970904972467,54,75,0
2.565300624442478,66,45,0
6.5417460147407445,57,55,0
1.9809763275974013,91,68,0
5.653302545716099,83,75,1
4.639324866883362,58,77,0
9.72005329631537,72,76,1
6.085272726964666,84,87,1
3.495063720868188,99,96,0
1.1409578488793337,56,87,0
1.5124682873493456,64,49,0
2.2531692995123507,69,80,0
2.50966661340298,99,75,0
8.506160578411379,74,68,1
5.612227882825249,52,53,0
5.233909113743664,95,43,0
1.1476887186921747,73,83,0
8.60139693349435,83,95,1
7.228143032084837,95,81,1
0.6766836190000158,71,75,0
7.078350972297686,60,89,0
5.4353821734264605,97,84,1
0.8172534574677826,57,52,0
4.583006415286564,88,85,0
4.8469628713004695,92,57,0
1.6577454016327575,84,72,0
9.456981470002823,98,60,0
8.49975371480662,95,55,0
6.690223373291083,87,54,0
4.622955610006072,57,93,0
4.1176554158450855,86,96,0
6.509734671509541,76,44,0
5.4543186940690545,77,45,0
0.6227310588188562,89,77,0
5.125026487703317,83,42,0
8.064036172328395,81,87,1
4.59239877596958,64,51,0
0.5195657755426841,93,75,0
7.862781993840331,66,72,0
2.013637821359744,82,75,0
2.5862083488803878,96,72,0
1.647063534322959,95,70,0
3.302150648714975,65,60,0
7.56751505688635,78,66,1
5.193858595039373,58,66,0
2.048812741507126,82,47,0
8.778300781520409,98,95,1
8.795818549515293,78,76,1
8.70578425046007,62,71,0
2.3879621138153926,70,65,0
4.512393441809881,70,41,0
9.849896561408752,54,51,0
7.7201247630999035,59,61,0
0.2716742122555982,55,56,0
0.6520459126049205,62,46,0
4.639313768123328,50,82,0
9.092202058615602,69,43,0
5.387017979527142,96,76,1
4.9781250803429025,95,77,0
1.0547369995663058,57,71,0
6.5678010472429404,59,50,0
8.221031606002255,58,40,0
3.8042000750756233,98,64,0
7.756118509253275,90,81,1
9.644766539008117,52,91,0
2.037664591276891,60,63,0
5.233296311947413,61,92,0
2.8713795808457556,59,82,0
7.9285441903383935,74,95,1
5.775933658811575,98,56,0
6.345824175503037,98,47,0
7.979141596158941,74,98,1
3.959704726624549,60,84,0
9.150900684070432,85,66,1
5.3302886724614,88,91,1
1.57954822835348,75,57,0
6.958991181688025,63,66,0
7.9326135043825445,88,61,1
3.1676167706752665,89,55,0
8.57179256998753,50,41,0
9.061432547657663,53,44,0
2.769044873778089,79,57,0
9.83521472715222,61,42,0
1.4071152804875842,84,66,0
2.0201566840249,62,93,0
1.8422483923802613,80,56,0
8.939897100078705,87,55,0
6.542925523249618,92,45,0
1.5210428322227287,72,90,0
4.40323418368349,53,46,0
6.15298025069802,65,89,0
0.8346408498938329,56,53,0
8.824163684073387,71,77,1
8.036035354415352,78,79,1
5.052067735766382,60,54,0
9.671266152591704,82,86,1
4.177609792750997,78,86,0
9.841103190364977,88,87,1
6.67919998803627,61,72,0
6.346712732539414,56,82,0
1.65954895295785,88,66,0
8.81927758304644,91,68,1
4.2748968792061515,97,96,0
1.6223340578247936,75,76,0
0.1260751997575904,89,44,0
5.597556836383825,58,68,0
5.2739962212267635,90,71,1
7.193536223691586,83,99,1
8.902580530178021,94,92,1
0.7940658464302952,62,45,0
7.314964903403624,85,41,0
1.8741194409758222,74,45,0
8.581770531571639,73,85,1
8.19063513861656,93,82,1
5.407937549855443,66,43,0
7.102427986233115,51,95,0
3.1435011318374837,62,68,0
4.7116789893281465,80,98,0
8.216368977104716,78,64,1
4.592651971732139,99,48,0
3.577982653254418,77,95,0
4.942124472502999,76,42,0
8.282492524372184,64,65,0
3.3520804737087273,80,87,0
1.737615931357438,89,82,0
7.120140203307807,64,66,0
8.259782127080818,82,75,1
1.0063747852353333,69,71,0
2.3987411275594472,91,40,0
1.419719897609939,61,96,0
3.4794141158216663,86,92,0
4.503509789054126,58,93,0
7.4882633696330645,72,55,0
6.511475848816741,57,90,0
6.2092856747843115,81,87,1
3.523749466096544,97,50,0
8.4144755308476,63,65,0
4.712871673981645,76,79,0
9.791049380151545,74,94,1
6.3414213829573685,62,40,0
1.2626474156450274,70,65,0
6.7617756207543405,94,67,1
3.25104015431699,80,92,0
6.8632719668609745,86,97,1
0.6964114816240574,97,48,0
1.7488143717595939,92,99,0
8.557372589057863,54,98,0
2.271795570235149,62,83,0
8.3704112524294,77,61,1
2.792760884544104,92,47,0
6.428819100587076,74,97,1
6.9415057350983105,84,88,1
5.126547531450529,96,81,1
3.053106766967313,88,66,0
2.126443763710961,56,78,0
0.3318935456242622,87,58,0
3.039464012407238,81,64,0
6.53162790531283,52,77,0
9.383048184484826,94,60,0
8.71204482263052,88,63,1
7.660647765353026,86,63,1
7.884473432532987,99,99,1
6.649849034759953,71,99,1
2.60286857566003,57,58,0
9.071950307058298,66,89,0
6.707323119058341,76,86,1
5.6044063098044,82,41,0
1.1098946921348107,95,53,0
4.470555438064254,66,92,0
4.6035827120192625,91,71,0
8.645636095226699,61,81,0
5.466482201877884,97,71,1
3.8040054897040965,95,67,0
9.768003285106593,76,87,1
1.1072059332631567,97,78,0
4.225484283119446,57,79,0
0.4202467517140529,72,81,0
7.3990412076693035,91,86,1
9.180765521991507,98,79,1
2.8003732955048943,78,52,0
8.583416767991208,99,51,0
2.9221823046189774,69,47,0
9.107701616439153,65,54,0
7.5396190359678394,66,65,0
8.049067768414385,65,51,0
0.180065556004545,68,82,0
9.62810357074026,57,90,0
7.266709920703232,87,85,1
3.047510953861333,87,66,0
8.29394664858847,78,57,0
2.8152119841492995,90,84,0
8.727538395661279,85,75,1
1.1258039041193701,75,88,0
7.036859774607958,80,90,1
5.406984766449103,93,66,1
0.9653447019544081,61,48,0
2.41893828258839,66,94,0
0.1240403627731479,64,78,0
4.687679654645058,58,40,0
3.0126526076000038,88,46,0
5.983574842977588,91,65,1
2.972378077086172,97,46,0
2.9991911150698467,61,91,0
7.431931987316034,81,46,0
0.4814283597835345,74,47,0
9.028949951919872,88,55,0
8.522638743911815,67,42,0
6.678046832264065,64,84,0
5.932215701073843,81,49,0
8.923024981396523,55,89,0
1.8533017952871444,93,46,0
0.7896916219082861,92,60,0
2.395101699095381,84,92,0
7.945782787001903,83,76,1
0.34670266726483323,87,70,0
5.828068350834896,54,62,0
9.954375161913099,67,96,0
8.556960938375394,65,66,0
5.214456890435894,57,95,0
0.6364090928664234,74,61,0
8.313735143857098,81,78,1
5.989785081772105,75,96,1
1.1493299705956683,71,66,0
0.938572848233562,80,93,0
9.096268194365924,92,88,1
6.692002629380784,59,43,0
8.292867993167555,61,63,0
8.789789002822673,77,62,1
5.717723520483222,55,87,0
5.174463517550413,69,58,0
4.304274103209902,54,81,0
3.169465877911193,72,42,0
4.345959608587117,58,66,0
7.738796557301564,78,42,0
6.019234310151315,65,67,0
8.925232899548462,95,56,0
4.433800143791878,71,70,0
6.07089578718754,57,49,0
6.313075530919887,69,88,0
5.916971623063255,63,61,0
7.026337730855163,88,69,1
2.374334683748063,86,88,0
5.123637775457906,99,60,0
1.0422480280834767,83,75,0
3.8451132764481253,60,92,0
4.876670686212644,89,62,0
6.522242595454725,82,77,1
9.505310525862035,80,51,0
6.0065106654835585,93,64,1
7.435939161765598,83,93,1
5.062660594952027,99,96,1
6.341040313763314,56,59,0
0.7093221613377343,98,88,0
2.54391580841847,72,88,0
3.618530932051387,95,81,0
4.724933550065136,56,46,0
0.45648745502383736,74,68,0
1.4002409755331768,52,87,0
2.7681430779130576,87,68,0
9.715326909010507,69,52,0
3.3134700710305074,83,42,0
4.820410581120825,98,41,0
1.9609771273839294,93,55,0
6.107800710757683,93,69,1
2.806832155159743,79,77,0
2.0699257843842678,66,45,0
5.16572628445979,59,84,0
0.05505799160420821,84,46,0
0.07664032649225327,69,44,0
2.1906880910185778,67,95,0
0.3672136250082114,94,46,0
1.0802575413069138,93,73,0
3.388606493387516,76,71,0
8.025856795798129,98,88,1
5.720486433693008,85,52,0
5.126677259564164,72,69,1
2.9348882320812164,81,64,0
9.317537194328164,59,60,0
3.9701504123719165,60,99,0
0.8709276679577149,87,98,0
6.170665161178013,55,60,0
1.138383934766014,90,67,0
3.452231428016921,96,87,0
5.074119387178088,83,97,1
8.742225246851758,85,59,0
4.935465803401186,86,73,0
7.022587660316643,66,44,0
9.928168389990704,89,57,0
1.3148911989798162,89,99,0
2.747315255195195,61,78,0
3.945760755976464,70,82,0
4.218281785388314,89,96,0
4.110210752655457,68,96,0
9.07611002556555,52,50,0
7.140326444668564,67,93,0
6.079052140907038,68,56,0
3.093727178627821,96,87,0
8.237903842212948,55,84,0
9.550605114849889,65,61,0
8.211982825502265,57,76,0
0.01565105191472904,97,59,0
6.36401370183407,67,87,0
0.5113538144210072,97,99,0
2.5760722033372185,92,93,0
0.5952470034777169,88,93,0
6.037954529493877,98,87,1
6.865899134926067,98,87,1
1.1448763806590512,61,85,0
3.838388830449795,94,45,0
4.562365089555421,59,73,0
3.690530217609166,56,53,0
1.2102500048519305,95,87,0
4.1894779018747546,50,62,0
7.511780478084181,98,59,0
0.7100766453325547,85,52,0
0.8018001408190345,70,86,0
3.547712918359842,86,83,0
9.417257116189251,73,80,1
6.6857264672291405,74,71,1
6.786699566725648,56,65,0
3.6191999083786497,91,89,0
5.9366079120853845,66,92,0
0.10131184027743378,78,53,0
6.360960464095422,79,91,1
9.132869475762368,56,96,0
6.125734683448192,82,75,1
8.736985934663451,56,47,0
7.239730554660938,73,79,1
1.2055841640369025,60,61,0
9.024533072858418,58,61,0
0.6644384435577488,61,55,0
5.3396747254776376,84,66,1
1.4213712379345766,53,95,0
0.11706610730904066,85,99,0
4.22034260127639,77,99,0
2.9504070765415626,62,49,0
4.86000493797603,72,64,0
5.771998867345508,68,70,0
0.4373907230894736,91,60,0
1.2300329512374564,86,66,0
5.586423964504253,88,56,0
3.4316735317265823,73,72,0
7.29173487549448,65,70,0
6.522916485919397,82,89,1
8.456043629899067,61,81,0
6.924928266692253,83,65,1
4.299310773901482,56,60,0
6.729666223944324,60,75,0
2.753811742554185,80,40,0
3.063134987782127,78,43,0
7.889851599207933,62,43,0
4.4641951640158215,80,65,0
7.983803405183525,51,43,0
8.224223736682784,88,88,1
8.575623376612837,64,48,0
9.166352358412073,60,69,0
4.309852205132962,83,90,0
3.188668183211388,88,84,0
5.821987465941138,53,43,0
3.711724234376276,60,44,0
6.010741668002329,78,84,1
7.055858626438246,51,62,0
6.884050184921369,65,55,0
3.7455288702012135,88,61,0
1.6686020169875282,62,76,0
4.305293384622075,86,47,0
1.4259414408190874,66,87,0
8.900970351838083,70,72,0
3.458774607378574,93,94,0
1.5445974722332378,68,99,0
0.2544775990575088,56,77,0
6.458223862864843,87,82,1
6.369023174547433,57,55,0
3.406041665812917,62,44,0
0.7171188884765101,86,55,0
4.096288948952321,51,46,0
3.1121749506339356,90,90,0
6.7712063973500936,60,40,0
6.057792494526904,73,48,0
3.6459372819754,55,57,0
2.178925542549901,75,84,0
9.880359661555918,56,97,0
4.540016211961149,88,86,0
6.88274235780237,68,42,0
1.4055296757836078,55,63,0
4.855896996593978,92,67,0
0.27536719869465487,78,49,0
5.054551179104499,92,48,0
9.640174071177023,88,52,0
3.8420671298580023,51,87,0
0.38996012574911587,68,74,0
0.3095579091934353,53,93,0
3.879867599468695,55,62,0
1.6002493646319405,98,86,0
0.23352096328185912,86,56,0
7.562136139501768,77,85,1
4.585230088818907,79,46,0
2.8924477197265452,56,91,0
9.000831830164808,58,55,0
1.161389602005256,74,92,0
9.559188289553193,82,79,1
3.139667173773528,50,75,0
8.884036723086812,55,59,0
6.029428764794615,67,63,0
8.267073597414875,59,86,0
9.840131632104644,77,44,0
2.8840543781874572,60,84,0
9.61135485407593,82,45,0
3.8948189490242036,50,67,0
3.8551190473692234,62,98,0
3.403871042545057,86,44,0
5.414076073475852,69,88,0
1.541450431784871,50,78,0
5.537114853580112,52,77,0
5.41704812410004,67,41,0
7.6190181260487,90,82,1
8.336499619375855,63,78,0
4.404413503124241,80,93,0
3.0233324935149373,76,60,0
2.5933489731709445,66,79,0
1.9462383670487193,95,76,0
0.5764758219902488,78,98,0
3.424479788347133,85,57,0
2.7024769213078326,86,93,0
9.664173858664073,75,87,1
5.577088262500439,66,85,0
3.4727703903050755,71,51,0
5.80467600993696,74,56,0
1.391967013456955,51,76,0
4.4404374920220295,71,85,0
6.262343214210638,54,77,0
4.888978317924514,53,54,0
4.017788006543243,85,46,0
9.938483888996982,55,53,0
8.80314762148927,70,89,0
6.234059581594401,62,40,0
5.693773611822827,86,77,1
6.2066047982458405,74,42,0
2.0131210782243327,75,76,0
3.951377432643186,88,83,0
0.3945953289089932,69,70,0
4.7554603748682664,82,82,0
5.4302458395766315,63,52,0
2.277497361032096,85,87,0
9.640288471655138,66,57,0
9.09454610937242,70,56,0
7.221432354559059,95,56,0
5.333866287653626,65,50,0
8.69969159647685,95,59,0
1.3065234382346291,65,49,0
7.90509794274885,69,68,0
1.248208139668483,78,87,0
7.942106625494054,77,73,1
2.7576756825135695,57,56,0
8.770905810181889,73,93,1
9.440420938253979,52,91,0
1.4879596940511564,74,81,0
4.626756050653935,68,52,0
9.809873781626852,82,83,1
4.834074359731466,51,86,0
8.635475225145452,64,78,0
5.887315221313198,71,66,1
3.753299079196019,59,93,0
2.857835555258702,67,92,0
2.0322309108608727,71,65,0
7.617981913776973,95,67,1
3.8654050682302787,98,52,0
5.112754622007511,76,51,0
4.9232548000118195,62,83,0
5.772790292331313,82,67,1
8.655771456245523,54,41,0
9.807393435834294,75,76,1
4.075842085738169,62,96,0
8.27518922106303,76,96,1
7.645277946547177,63,73,0
5.735289514555733,73,62,1
9.56047143611933,52,97,0
2.004745155284028,96,91,0
1.0926421030962141,98,84,0
8.539619669554222,79,68,1
4.391498166337483,84,74,0
8.469688542070605,97,50,0
8.930902051954149,63,87,0
0.6245759361907144,61,72,0
8.834647629860607,77,90,1
4.483190553694222,93,50,0
5.104324890042323,78,48,0
6.265925110932102,92,53,0
9.263826067300867,66,48,0
0.1911609442976403,89,78,0
4.768434683178171,98,87,0
6.877220424305607,70,42,0
7.227069576982284,72,68,1
6.92532431537108,69,58,0
1.3443512940812186,60,75,0
2.9939558837168123,83,71,0
3.587155254170135,59,46,0
8.04437207679505,59,94,0
2.7875987241455302,92,67,0
2.1070496386720317,55,83,0
9.574480190380962,85,57,0
0.088632851134689,73,99,0
9.978208556819782,61,44,0
6.768212988573956,92,62,1
8.28469299449117,72,94,1
2.9461939634619316,76,61,0
0.14315277667059978,94,65,0
7.3786951856153005,86,81,1
8.341445970006758,55,51,0
7.404761319535192,50,79,0
1.428502873008386,55,58,0
7.53427922256969,99,86,1
7.689227821076409,71,40,0
6.585405156700549,90,42,0
7.661159327955862,73,66,1
8.459214396777321,74,57,0
6.136041142374584,64,89,0
0.8860471396967906,75,69,0
4.876278096672109,57,41,0
0.7764933467160506,73,44,0
4.075430310324308,97,68,0
4.071064891256277,87,72,0
0.6600984414024158,55,81,0
3.488205339694793,84,59,0
1.1099809879131484,91,69,0
8.082352100092221,50,81,0
9.476880259644707,95,44,0
0.7231647525793861,85,89,0
9.551152072917015,61,60,0
5.225765993367451,87,97,1
2.9956567795387388,60,54,0
0.7686207527616351,61,59,0
5.006242680704178,91,47,0
7.945155444907487,99,88,1
7.070864772666981,88,70,1
0.5022601146397376,56,51,0
0.7290183536790351,60,60,0
4.028732826326371,85,69,0
2.9529049404794327,80,66,0
2.3238432305604784,82,83,0
2.810044989087136,62,65,0
8.034827432968846,67,72,0
9.29228053631854,90,65,1
4.051026945275664,73,65,0
9.061110021324971,58,75,0
3.21495701247882,80,79,0
4.764369863437916,90,40,0
2.260289978159997,59,98,0
6.404760421758439,51,54,0
9.78981115174809,87,89,1
6.034930960433787,64,40,0
3.5781408411354887,52,50,0
6.478174459905284,92,94,1
1.2292067846538757,80,41,0
8.886590802653986,55,40,0
5.030839507798364,52,70,0
4.49349742039642,60,83,0
5.858647884535192,64,55,0
6.2478386278940246,94,93,1
0.7177580622651303,77,61,0
6.826172212234024,59,81,0
2.419316803155296,87,57,0
7.139526325065898,96,86,1
8.225347943841967,99,56,0
8.039585075525203,99,69,1
5.525009674078891,56,49,0
5.201698923107512,64,74,0
1.4287596133941172,67,97,0
7.753461504031356,67,60,0
2.7140938044671437,90,55,0
4.966954228179466,73,45,0
2.842740929275167,51,42,0
1.3382836299969314,89,80,0
6.2955769689173655,69,82,0
0.5433203482290383,83,60,0
7.486452341262,92,52,0
3.1758679526111666,75,57,0
0.0013469300448532007,56,97,0
5.111291392372298,87,93,1
0.46851908527603126,79,99,0
2.761695578208995,91,63,0
7.069764874557162,54,66,0
0.6268962162186587,60,93,0
8.393384923560024,50,43,0
0.03819922658583108,83,61,0
2.4682386920190225,50,63,0
7.409040561520714,68,79,0
3.162701497293068,51,84,0
1.0189238806601353,70,49,0
3.6023391880042785,69,41,0
2.7039328638452553,72,79,0
8.427119021605549,70,45,0
3.1334791758514315,73,87,0
7.889324717760072,53,57,0
8.918721448107348,61,56,0
4.338174195765295,71,77,0
9.09943143854392,69,84,0
3.7731805396319285,67,62,0
9.640784164901081,50,85,0
0.8928952452557293,79,69,0
6.870192665032428,82,97,1
4.938140404569287,73,60,0
3.8764880545564706,63,49,0
6.327118787486009,85,95,1
7.038570916343312,54,82,0
0.04363269650309087,60,52,0
1.6695308874719872,73,51,0
7.130460506343187,80,48,0
6.663854135782064,62,43,0
9.660475051286772,65,78,0
7.61037790250783,73,63,1
9.50772707731338,62,93,0
7.02540501534807,73,73,1
2.9805220863944317,75,78,0
1.0536492225085647,51,80,0
7.818238633449356,65,44,0
6.441492214759159,87,54,0
0.4818601239329623,95,89,0
3.6005046590097836,50,43,0
9.567998154842861,98,90,1
5.0040114571020125,60,91,0
4.327291360197046,84,97,0
4.57699605159294,92,78,0
2.0888272400516374,78,97,0
3.6870717086479523,86,47,0
3.698132559871766,66,88,0
0.523550201874724,88,84,0
7.675676285179183,91,63,1
4.16504431903879,77,92,0
8.221798868164234,78,67,1
8.503480011198954,92,94,1
2.1199405469865806,52,82,0
6.573534821701285,59,66,0
4.722818041629817,91,40,0
8.80156737921485,63,73,0
2.157406791764541,61,56,0
6.778132003100442,96,76,1
6.077521222527226,91,77,1
2.953014775718328,79,65,0
1.3660090365117261,81,96,0
6.516397604772766,81,63,1
7.385974581323307,91,78,1
3.1562734376334998,81,99,0
6.448326040223138,75,60,0
3.9513090761150327,50,69,0
7.132068832826177,91,86,1
1.992152748940531,51,90,0
8.902150026361744,66,87,0
2.8740959646557975,79,96,0
3.677859877561529,88,52,0
0.5809195208034978,56,76,0
1.115122123212764,76,42,0
5.158619027123281,58,71,0
2.675926767279715,71,74,0
8.354802257421944,83,58,0
0.14693388654953843,95,53,0
3.7909404867193617,98,87,0
3.3734554676909267,50,61,0
0.19327630917601035,58,56,0
1.2436839900051022,69,98,0
4.136426749186352,68,43,0
4.928645844474467,85,84,0
4.042897472548691,89,79,0
5.309376784120938,94,58,0
5.951316749056815,53,76,0
0.0992382112783563,58,41,0
4.640951594535039,90,54,0
9.634992408875883,71,41,0
5.190322801295487,67,50,0
6.775422674589532,61,84,0
3.118638579168832,91,62,0
7.739913781527625,92,49,0
7.729214818761151,88,42,0
5.212960476541389,58,44,0
9.760138232792135,55,42,0
1.2555021476265338,68,77,0
0.16947664889580993,97,52,0
7.701582117570959,96,81,1
8.071555373648826,56,58,0
1.2020722912057624,65,79,0
2.6558283295860607,54,89,0
0.1755236336662891,65,74,0
2.933086107805647,50,63,0
7.731418739186715,86,63,1
5.179605277125789,88,56,0
3.480955931682881,68,79,0
3.717392949063303,86,49,0
0.013536257154681541,66,41,0
2.9980052756523587,75,83,0
6.464587416379305,71,62,1
9.741944438163571,57,45,0
8.470608269838994,82,41,0
0.23594964645529126,51,60,0
8.985606046748394,79,94,1
7.83198413298626,96,95,1
7.803761235709804,69,74,0
4.579957590035715,67,88,0
3.980052929545028,92,68,0
3.029157288331926,59,46,0
0.6569485895436578,73,68,0
2.282353634936991,53,92,0
2.4660363497802464,86,76,0
4.840770697102016,53,62,0
7.4744440659669396,62,72,0
4.7380982839794665,74,47,0
0.5784444944716061,62,51,0
9.57789800988204,67,85,0
9.427243190941123,73,87,1
7.851895431484084,51,49,0
9.913279015642205,97,54,0
5.444823328002629,82,92,1
9.627683502532062,68,63,0
0.7560504061675077,58,65,0
3.656807482613713,77,86,0
2.253812680067658,84,81,0
1.9583308413427003,88,92,0
1.4080294889267608,59,99,0
6.224136415659967,50,78,0
7.813218557473051,91,97,1
5.782983994203606,70,42,0
1.4696270958820967,58,41,0
8.111237699334708,96,45,0
6.359547071637285,64,60,0
3.881657061269955,84,48,0
6.74130295536063,54,49,0
2.5990497924283282,90,75,0
3.451922084942105,71,98,0
9.174858431319903,90,42,0
2.905045056714204,72,80,0
4.699882681579366,56,63,0
8.901411373960146,72,61,1
7.077213502675274,93,88,1
0.6220322616470275,74,53,0
1.4730304427897034,76,81,0
0.07841590771916818,90,84,0
6.309217902291634,55,83,0
4.4767342541041835,83,66,0
1.3427485090227553,58,72,0
9.579341210567705,98,99,1
5.296597239456199,82,61,1
2.418932941128892,55,68,0
5.006035711547075,86,58,0
6.796203327351078,80,58,0
0.7623921797356448,83,45,0
2.74703815047892,90,84,0
8.069654908839937,78,58,0
4.596648704026612,63,52,0
5.465771420322949,85,98,1
4.328160022094693,85,65,0
0.4389994264300512,64,61,0
1.6574977982015593,57,60,0
4.455416387418909,75,75,0
2.0918546540792784,85,95,0
0.49979028659678737,97,41,0
8.436496640518238,70,86,0
9.811925291641158,77,83,1
7.931428739967394,53,69,0
8.53784921704667,65,66,0
2.419771303170454,71,46,0
9.606269755131997,61,59,0
1.9692570445342839,65,89,0
9.514298103618323,89,70,1
9.94819293965951,87,62,1
7.117228057460487,91,52,0
9.81143731791822,86,56,0
5.695397795671036,78,43,0
2.595417831760903,67,96,0
4.369958856656209,59,53,0
5.93560935378786,91,59,0
0.7308156202701499,88,99,0
6.223432646172461,67,52,0
9.811778367622946,50,42,0
1.9010764978372763,88,65,0
7.925951162883833,70,65,0
9.078987937796194,50,57,0
9.437015928202207,64,71,0
9.601356044054473,53,53,0
5.214596387214719,69,86,0
9.773079079915037,59,42,0
7.573102071344389,72,40,0
1.616714362369619,90,65,0
4.7690010646797,83,63,0
7.18331175372004,95,88,1
2.473403158190833,97,74,0
6.406151835488874,82,53,0
6.666004790466192,83,42,0
1.6269974380856589,88,52,0
5.650853124527563,59,86,0
7.716269109786077,69,89,0
4.988956645359419,50,53,0
0.12103116776107425,62,60,0
0.09038469079292177,50,65,0
3.570293439700122,54,42,0
9.26194068431782,65,90,0
2.286767796036088,64,79,0
6.343636888716872,98,43,0
2.2207587069332058,77,75,0
3.216699896595486,80,90,0
8.48042089601484,72,82,1
7.288614422699469,97,40,0
0.9539927731321063,94,79,0
4.287020209864336,92,86,0
0.2916976364526447,66,72,0
4.80890146603009,98,46,0
6.62434011701068,83,92,1
1.1850262359815156,62,91,0
2.8888493890916567,63,91,0
3.9783662550215695,60,95,0
9.195310246560497,77,50,0
9.93255015422964,91,66,1
0.44911298995615856,81,53,0
7.61007923495392,84,61,1
3.717240664023432,80,55,0
3.9245818622948003,66,85,0
7.542649733470227,96,51,0
9.184264321454087,58,88,0
9.509285945025484,59,85,0
5.771225860383208,57,49,0
3.571211593005028,70,63,0
7.875490858587792,62,85,0
2.5100138326230024,99,57,0
5.640740288335177,54,61,0
3.5857846152487314,55,48,0
6.566310737078761,79,56,0
2.403989128935069,80,77,0
1.9159294573482577,66,79,0
9.182390866754371,60,97,0
1.018036829495369,69,52,0
5.059579077349317,97,89,1
2.208527829630089,58,76,0
0.3892996332566745,51,45,0
0.3601881829142639,86,60,0
1.7522177210582734,50,90,0
8.667703545060002,53,75,0
2.8247874397702666,85,46,0
9.504591705752958,74,75,1
5.816222929891936,52,64,0
4.366141897687661,58,50,0
5.800888346694546,71,83,1
5.166983852262677,72,53,0
7.587762537573251,61,84,0
2.8249606597285224,59,68,0
3.530503916003024,83,49,0
8.940943025332507,92,89,1
9.464565131504054,59,87,0
8.925582274864745,79,44,0
4.194479939573136,71,47,0
7.803655030068817,55,85,0
4.763357333010988,99,44,0
4.975398521461022,51,97,0
2.0468010905728393,79,99,0
5.911303032585165,51,63,0
1.8613589775334793,81,79,0
3.3156469906719375,91,96,0
8.550302016199351,65,65,0
2.0707580921085524,61,45,0
0.7115828517343281,50,55,0
0.690075926128163,57,99,0
9.407845205031078,97,75,1
5.069204379618347,99,51,0
4.094120718170183,62,50,0
8.108785810079183,64,42,0
8.35825927910516,93,83,1
3.321910331156046,57,76,0
6.936180574737953,59,45,0
7.711228158518866,95,58,0
6.546506868659545,54,57,0
1.5159507480009937,99,55,0
8.75883083517057,68,62,0
5.390945527360087,96,82,1
2.8247242637000367,87,76,0
4.252281854376939,60,48,0
0.3757109039890738,92,42,0
1.2786680122241756,69,47,0
7.655467505158608,69,77,0
0.00011634755366141114,70,43,0
4.165658284822921,67,51,0
5.225101810855884,99,83,1
0.546344200009723,59,70,0
9.730781629723328,83,64,1
2.261253312496719,75,92,0
3.0419871963628085,79,55,0
3.0394251225502735,58,81,0
2.304166621173499,95,93,0
0.01473822086311416,80,53,0
7.293447940879964,91,52,0
9.668454997992853,53,80,0
2.242934832850451,55,46,0
6.630471918034225,63,51,0
7.418963269587151,53,76,0
8.484253790905248,75,89,1
4.226291970136091,96,43,0
3.0293090564042924,97,41,0
3.252951340230311,88,74,0
7.126213330985128,66,97,0
8.16779466505636,68,83,0
1.8161396775660266,98,42,0
